Date,USGG10YR Index,USGG3M Index,USGG2YR Index,USGG5YR Index,USGG30YR Index,USGG12M Index,USGG20YR Index
2020/12/16,0.9163,0.0761,0.115,0.367,1.6555,0.0812,1.4493
2020/12/15,0.908,0.0659,0.113,0.3639,1.6502,0.0837,1.4402
2020/12/14,0.8931,0.0634,0.115,0.3575,1.629,0.0812,1.4192
2020/12/11,0.8964,0.0634,0.115,0.3655,1.627,0.0812,1.4183
2020/12/10,0.9063,0.071,0.1369,0.3861,1.627,0.0913,1.4229
2020/12/9,0.9361,0.071,0.1488,0.4036,1.6843,0.0964,1.473
2020/12/8,0.9179,0.0684,0.1508,0.3925,1.6622,0.0964,1.4565
2020/12/7,0.9228,0.0684,0.1408,0.3861,1.6796,0.0989,1.4721
2020/12/4,0.9659,0.0735,0.1507,0.4162,1.7344,0.0989,1.5245
2020/12/3,0.9063,0.0761,0.1486,0.394,1.6529,0.0989,1.4464
2020/12/2,0.936,0.0761,0.1584,0.4146,1.6856,0.1065,1.4793
2020/12/1,0.926,0.0761,0.1662,0.4161,1.6682,0.1015,1.4574
2020/11/30,0.8389,0.0712,0.1485,0.3608,1.5673,0.1065,1.358
2020/11/27,0.8373,0.0737,0.1524,0.364,1.5699,0.0913,1.3589
2020/11/25,0.8816,0.0788,0.1583,0.394,1.6237,0.0989,1.4101
2020/11/24,0.8799,0.0737,0.1602,0.3955,1.6052,0.0964,1.4002
2020/11/23,0.8537,0.0659,0.1594,0.3844,1.5531,0.0938,1.3508
2020/11/20,0.8243,0.0634,0.1573,0.3715,1.5196,0.0964,1.3241
2020/11/19,0.8293,0.0583,0.1612,0.3729,1.5453,0.0964,1.3428
2020/11/18,0.8701,0.071,0.1732,0.3952,1.6,0.0989,1.3826
2020/11/17,0.857,0.0786,0.1692,0.3792,1.6059,0.1065,1.3807
2020/11/16,0.9061,0.0761,0.1771,0.4063,1.6628,0.1065,1.4311
2020/11/13,0.8963,0.0837,0.179,0.4062,1.6469,0.1167,1.4189
2020/11/12,0.8815,0.0862,0.1768,0.3916,1.6385,0.1142,1.4085
2020/11/10,0.9595,0.0887,0.1807,0.4538,1.7415,0.1142,1.5142
2020/11/9,0.9235,0.0887,0.1706,0.428,1.7089,0.1218,1.4808
2020/11/6,0.8185,0.0862,0.1527,0.361,1.6,0.1167,1.3693
2020/11/5,0.7629,0.0862,0.1447,0.3259,1.5236,0.1167,1.2947
2020/11/4,0.7629,0.0862,0.1447,0.3275,1.541,0.1192,1.3075
2020/11/3,0.8993,0.0887,0.1663,0.3956,1.68,0.1167,1.4532
2020/11/2,0.8434,0.0864,0.1545,0.3749,1.6163,0.1167,1.3858
2020/10/30,0.8737,0.0864,0.1525,0.3844,1.6598,0.1167,1.4259
2020/10/29,0.823,0.0864,0.1466,0.3701,1.6019,0.1167,1.3672
2020/10/28,0.771,0.0864,0.1466,0.3301,1.5537,0.1142,1.3193
2020/10/27,0.7676,0.089,0.1453,0.3301,1.553,0.1167,1.3174
2020/10/26,0.801,0.0761,0.1494,0.3509,1.5909,0.1192,1.3569
2020/10/23,0.8429,0.0862,0.1554,0.3765,1.641,0.1167,1.4042
2020/10/22,0.8562,0.0887,0.1533,0.3747,1.6756,0.1192,1.4349
2020/10/21,0.8226,0.0887,0.1472,0.3554,1.6354,0.1218,1.3929
2020/10/20,0.7857,0.0862,0.1431,0.3345,1.5915,0.1192,1.3512
2020/10/19,0.769,0.0887,0.1451,0.3345,1.5597,0.1192,1.3236
2020/10/16,0.7456,0.0913,0.1431,0.3217,1.5287,0.1192,1.2962
2020/10/15,0.7322,0.0938,0.139,0.3136,1.5134,0.1192,1.2843
2020/10/14,0.7256,0.0989,0.139,0.304,1.5054,0.1218,1.2752
2020/10/13,0.7272,0.0887,0.139,0.304,1.5107,0.1269,1.2788
2020/10/9,0.7737,0.0938,0.1529,0.3374,1.5717,0.1269,1.3335
2020/10/8,0.7852,0.0887,0.1508,0.3372,1.5866,0.1269,1.35
2020/10/7,0.7868,0.0913,0.1507,0.3419,1.5859,0.1269,1.3527
2020/10/6,0.7353,0.0837,0.1467,0.3117,1.5366,0.1192,1.3005
2020/10/5,0.7817,0.0864,0.1447,0.3354,1.5892,0.1218,1.3508
2020/10/2,0.7005,0.0864,0.1289,0.2863,1.4868,0.1116,1.2524
2020/10/1,0.6774,0.0864,0.127,0.2721,1.4552,0.1116,1.2227
2020/9/30,0.684,0.0915,0.127,0.2768,1.4552,0.1167,1.2245
2020/9/29,0.6495,0.0864,0.123,0.2547,1.4149,0.1065,1.1843
2020/9/28,0.6528,0.0887,0.125,0.2579,1.4149,0.1091,1.1851
2020/9/25,0.6544,0.0913,0.1289,0.2673,1.4007,0.1116,1.1754
2020/9/24,0.6659,0.0913,0.1328,0.2752,1.4077,0.1116,1.1869
2020/9/23,0.6724,0.0887,0.1387,0.2707,1.4168,0.1142,1.1985
2020/9/22,0.6708,0.0862,0.1351,0.2659,1.4233,0.1167,1.2038
2020/9/21,0.6658,0.0786,0.1371,0.2659,1.4148,0.1142,1.1984
2020/9/18,0.6937,0.0811,0.1391,0.2819,1.4532,0.1167,1.2315
2020/9/17,0.6887,0.0837,0.135,0.277,1.4388,0.1142,1.2189
2020/9/16,0.6969,0.0938,0.137,0.2818,1.459,0.1192,1.235
2020/9/15,0.6789,0.0989,0.139,0.2722,1.431,0.1243,1.2091
2020/9/14,0.6723,0.1039,0.137,0.2643,1.4116,0.1294,1.1993
2020/9/11,0.6658,0.109,0.127,0.2516,1.4116,0.1294,1.1975
2020/9/10,0.6772,0.104,0.1389,0.2674,1.4187,0.1319,1.2135
2020/9/9,0.7001,0.1014,0.1468,0.2817,1.457,0.1345,1.2448
2020/9/8,0.6788,0.1093,0.1408,0.2674,1.4213,0.1268,1.2108
2020/9/4,0.718,0.0991,0.1428,0.2991,1.4714,0.1192,1.2556
2020/9/3,0.6347,0.0991,0.127,0.2484,1.3616,0.1116,1.1487
2020/9/2,0.6477,0.0991,0.1329,0.2516,1.3788,0.1116,1.1549
2020/9/1,0.6689,0.0991,0.1309,0.2532,1.42,0.1167,1.1947
2020/8/31,0.7048,0.0938,0.1309,0.2673,1.4747,0.1116,1.2411
2020/8/28,0.7211,0.0963,0.127,0.2689,1.501,0.1091,1.2708
2020/8/27,0.7522,0.0938,0.1583,0.313,1.5096,0.1192,1.2879
2020/8/26,0.6884,0.0913,0.1504,0.2852,1.4135,0.1192,1.1991
2020/8/25,0.6835,0.0887,0.1493,0.2931,1.3935,0.1218,1.1787
2020/8/24,0.6542,0.0862,0.1513,0.2819,1.3559,0.1218,1.1399
2020/8/21,0.6282,0.0887,0.1432,0.2643,1.3407,0.1192,1.1206
2020/8/20,0.6509,0.0887,0.1411,0.2723,1.3833,0.1091,1.1593
2020/8/19,0.6801,0.0938,0.1391,0.2834,1.4238,0.1218,1.1712
2020/8/18,0.6687,0.0913,0.1431,0.277,1.3955,0.1218,1.1489
2020/8/17,0.6882,0.0862,0.1511,0.2882,1.4341,0.1243,1.1828
2020/8/14,0.7094,0.0887,0.145,0.2945,1.4471,0.1294,1.2007
2020/8/13,0.7208,0.0938,0.1629,0.3215,1.4277,0.1345,1.1926
2020/8/12,0.6747,0.0938,0.1609,0.3039,1.3738,0.1319,1.1418
2020/8/11,0.6415,0.0989,0.1489,0.2754,1.329,0.1345,1.0976
2020/8/10,0.5755,0.0915,0.131,0.2358,1.2538,0.1319,1.026
2020/8/7,0.564,0.089,0.129,0.231,1.2336,0.1243,1.0044
2020/8/6,0.5362,0.0864,0.1151,0.2137,1.1981,0.1192,0.9692
2020/8/5,0.5477,0.0941,0.1171,0.2232,1.2217,0.1192,0.9924
2020/8/4,0.5069,0.0864,0.1073,0.1902,1.1857,0.1116,0.9538
2020/8/3,0.5543,0.0837,0.1093,0.2185,1.2318,0.1116,1.0036
2020/7/31,0.5282,0.0837,0.1054,0.2044,1.1925,0.1065,0.9684
2020/7/30,0.5462,0.0862,0.1172,0.2311,1.2068,0.1091,0.9813
2020/7/29,0.5741,0.0963,0.1309,0.2516,1.2362,0.1192,1.0141
2020/7/28,0.579,0.0989,0.1387,0.2642,1.2168,0.1192,1.0011
2020/7/27,0.6151,0.0963,0.1514,0.2852,1.2601,0.137,1.047
2020/7/24,0.5888,0.1039,0.1473,0.2756,1.2293,0.1319,1.0176
2020/7/23,0.5774,0.1014,0.1513,0.2707,1.2311,0.1345,1.0124
2020/7/22,0.5971,0.1116,0.1492,0.2739,1.293,0.1345,1.0654
2020/7/21,0.6004,0.109,0.1411,0.2643,1.309,0.137,1.0776
2020/7/20,0.6102,0.109,0.1472,0.2787,1.3116,0.137,1.0846
2020/7/17,0.6266,0.1039,0.1451,0.2834,1.3289,0.137,1.103
2020/7/16,0.6168,0.104,0.145,0.2754,1.3083,0.137,1.0855
2020/7/15,0.6299,0.1268,0.155,0.2881,1.3321,0.1421,1.1056
2020/7/14,0.6233,0.1318,0.157,0.2897,1.3109,0.1472,1.089
2020/7/13,0.6184,0.1271,0.1509,0.2849,1.3077,0.1472,1.0837
2020/7/10,0.6447,0.1246,0.1529,0.3055,1.3359,0.137,1.1127
2020/7/9,0.6135,0.1246,0.1508,0.2832,1.3134,0.137,1.0881
2020/7/8,0.6644,0.1348,0.1587,0.3007,1.3996,0.1446,1.1665
2020/7/7,0.6397,0.1398,0.1567,0.2864,1.3748,0.1421,1.1417
2020/7/6,0.6759,0.1369,0.1566,0.3022,1.4392,0.1522,1.2012
2020/7/2,0.6693,0.1369,0.1526,0.2958,1.4272,0.1446,1.1887
2020/7/1,0.6758,0.1293,0.1603,0.3115,1.4232,0.1472,1.186
2020/6/30,0.6561,0.1293,0.1485,0.2878,1.4107,0.1497,1.1745
2020/6/29,0.6234,0.1217,0.1485,0.2736,1.3734,0.1472,1.1391
2020/6/26,0.6413,0.1369,0.1661,0.302,1.3701,0.1523,1.1417
2020/6/25,0.6856,0.1369,0.1857,0.332,1.4344,0.165,1.2003
2020/6/24,0.679,0.1369,0.1876,0.3155,1.4291,0.165,1.1931
2020/6/23,0.7118,0.1344,0.1857,0.3299,1.4917,0.1726,1.2495
2020/6/22,0.7085,0.1395,0.1917,0.3394,1.4642,0.1675,1.2297
2020/6/19,0.6937,0.1471,0.1855,0.3266,1.4582,0.1675,1.2217
2020/6/18,0.7084,0.1445,0.1933,0.3328,1.4816,0.1777,1.2441
2020/6/17,0.738,0.1471,0.1952,0.344,1.5295,0.1777,1.291
2020/6/16,0.7528,0.1521,0.1992,0.3439,1.5431,0.1776,1.3155
2020/6/15,0.7215,0.1526,0.189,0.3423,1.4608,0.1649,1.2458
2020/6/12,0.7034,0.15,0.193,0.3279,1.4568,0.1751,1.2359
2020/6/11,0.669,0.1602,0.1967,0.323,1.4019,0.1802,1.1859
2020/6/10,0.7263,0.1653,0.1667,0.315,1.5063,0.1751,1.2836
2020/6/9,0.8253,0.1576,0.2024,0.4009,1.5758,0.1726,1.3565
2020/6/8,0.8752,0.1572,0.2261,0.4471,1.6417,0.1751,1.423
2020/6/5,0.8951,0.1471,0.2062,0.463,1.6656,0.1599,1.4491
2020/6/4,0.8234,0.142,0.194,0.4084,1.6318,0.1573,1.3969
2020/6/3,0.7458,0.1471,0.19,0.3655,1.5305,0.1624,1.2943
2020/6/2,0.6852,0.1395,0.1623,0.3179,1.4873,0.1548,1.2402
2020/6/1,0.6591,0.1246,0.1564,0.3052,1.4506,0.1599,1.2098
2020/5/29,0.6526,0.1246,0.1603,0.3036,1.4064,0.1573,1.1761
2020/5/28,0.69,0.1424,0.1701,0.3384,1.4519,0.1624,1.2063
2020/5/27,0.6819,0.1398,0.1799,0.3478,1.4399,0.1751,1.1947
2020/5/26,0.6965,0.1169,0.1717,0.3478,1.4446,0.1624,1.1974
2020/5/22,0.6591,0.1144,0.1676,0.3334,1.3705,0.1497,1.1224
2020/5/21,0.672,0.1068,0.1653,0.3383,1.386,0.1523,1.1522
2020/5/20,0.6801,0.1144,0.1633,0.3383,1.3978,0.1523,
2020/5/19,0.6882,0.1144,0.1652,0.332,1.4089,0.1421,
2020/5/18,0.7257,0.1042,0.1772,0.3702,1.4365,0.1497,
2020/5/15,0.6428,0.0991,0.1451,0.3082,1.3266,0.1395,
2020/5/14,0.6218,0.1093,0.147,0.3051,1.2909,0.1345,
2020/5/13,0.6525,0.1093,0.1589,0.3162,1.3451,0.1294,
2020/5/12,0.6651,0.1195,0.1589,0.3242,1.3698,0.1395,
2020/5/11,0.7099,0.1042,0.1747,0.3512,1.416,0.1446,
2020/5/8,0.6831,0.0941,0.1568,0.3338,1.3828,0.1269,
2020/5/7,0.6409,0.0839,0.1388,0.3054,1.329,0.1294,
2020/5/6,0.703,0.1068,0.1784,0.3718,1.3937,0.1421,
2020/5/5,0.6619,0.0966,0.1882,0.375,1.332,0.1294,
2020/5/4,0.6336,0.0991,0.1822,0.3639,1.2765,0.1421,
2020/5/1,0.6118,0.0991,0.19,0.3497,1.2486,0.1599,
2020/4/30,0.6393,0.0788,0.1956,0.3624,1.2848,0.1421,
2020/4/29,0.6269,0.0788,0.2014,0.3671,1.2499,0.1396,
2020/4/28,0.6129,0.0864,0.2112,0.375,1.2042,0.1396,
2020/4/27,0.6605,0.0915,0.2223,0.4037,1.2557,0.165,
2020/4/24,0.6008,0.0991,0.2245,0.3734,1.1696,0.1472,
2020/4/23,0.6015,0.0966,0.2191,0.3689,1.1804,0.1599,
2020/4/22,0.619,0.0915,0.2133,0.3673,1.2146,0.1599,
2020/4/21,0.5691,0.0864,0.2034,0.3356,1.1626,0.1116,
2020/4/20,0.6053,0.0712,0.2016,0.3421,1.2164,0.1167,
2020/4/17,0.6417,0.0864,0.2019,0.3596,1.2601,0.1446,
2020/4/16,0.6267,0.1119,0.2066,0.3567,1.2234,0.1446,
2020/4/15,0.6316,0.117,0.1969,0.3377,1.2655,0.1522,
2020/4/14,0.752,0.1373,0.219,0.4203,1.4017,0.2107,
2020/4/13,0.7713,0.1933,0.2452,0.449,1.4071,0.2183,
2020/4/9,0.7191,0.1933,0.2254,0.4045,1.3435,0.198,
2020/4/8,0.7722,0.1627,0.252,0.4714,1.3765,0.198,
2020/4/7,0.7122,0.1144,0.2601,0.4571,1.2945,0.1624,
2020/4/6,0.6698,0.0534,0.2622,0.4397,1.2785,0.1523,
2020/4/3,0.5948,0.0585,0.2289,0.3844,1.2094,0.1294,
2020/4/2,0.597,0.0458,0.2255,0.3814,1.2394,0.1319,
2020/4/1,0.5832,0.0381,0.2061,0.3515,1.2191,0.1167,
2020/3/31,0.6695,0.061,0.2455,0.3799,1.3214,0.1548,
2020/3/30,0.7264,0.0102,0.2281,0.4131,1.3366,0.1218,
2020/3/27,0.6746,-0.0381,0.2418,0.3942,1.2635,0.0913,
2020/3/26,0.8447,-0.1372,0.2927,0.5254,1.431,0.1192,
2020/3/25,0.8673,-0.0813,0.3299,0.5254,1.4448,0.17,
2020/3/24,0.8466,-0.0381,0.3715,0.5225,1.3954,0.1832,
2020/3/23,0.7863,-0.0356,0.3123,0.411,1.3509,0.1119,
2020/3/20,0.8454,-0.033,0.3134,0.4585,1.4169,0.0839,
2020/3/19,1.1404,-0.0254,0.4507,0.6872,1.7848,0.1119,
2020/3/18,1.1915,-0.0127,0.5337,0.7879,1.7875,0.1654,
2020/3/17,1.0784,0.1373,0.4925,0.7434,1.6844,0.2546,
2020/3/16,0.7182,0.1933,0.3599,0.4905,1.2841,0.2368,
2020/3/13,0.9603,0.2441,0.4903,0.7168,1.5293,0.3184,
2020/3/12,0.8042,0.3027,0.481,0.6035,1.4399,0.3542,
2020/3/11,0.8695,0.3943,0.5195,0.7034,1.3919,0.3542,
2020/3/10,0.803,0.4326,0.5342,0.6672,1.2799,0.4053,
2020/3/9,0.5407,0.3409,0.381,0.4772,0.9953,0.3108,
2020/3/6,0.7623,0.4504,0.5062,0.6093,1.2874,0.3823,
2020/3/5,0.912,0.6109,0.5973,0.6779,1.5407,0.4795,
2020/3/4,1.0522,0.7104,0.6926,0.7825,1.7014,0.5974,
2020/3/3,0.999,0.9197,0.6991,0.7431,1.6145,0.6974,
2020/3/2,1.1632,1.1877,0.9029,0.9419,1.7213,0.9186,
2020/2/28,1.1486,1.267,0.913,0.9356,1.6752,1.0089,
2020/2/27,1.2607,1.4207,1.0615,1.0686,1.7577,1.1432,
2020/2/26,1.3371,1.5078,1.1647,1.159,1.8241,1.2519,
2020/2/25,1.3521,1.5104,1.2248,1.1835,1.8254,1.3184,
2020/2/24,1.3705,1.5254,1.2476,1.2096,1.8347,1.3417,
2020/2/21,1.4713,1.5459,1.3543,1.3224,1.9147,1.4194,
2020/2/20,1.5152,1.5717,1.3892,1.3635,1.9606,1.4507,
2020/2/19,1.5661,1.5692,1.4219,1.4078,2.0139,1.4663,
2020/2/18,1.561,1.5688,1.4116,1.3979,2.0111,1.4585,
2020/2/14,1.5848,1.5689,1.4279,1.4159,2.0391,1.469,
2020/2/13,1.6173,1.5717,1.4438,1.4437,2.0706,1.4769,
2020/2/12,1.6333,1.5692,1.4437,1.4503,2.089,1.4822,
2020/2/11,1.6006,1.559,1.4234,1.4207,2.0659,1.4718,
2020/2/10,1.5696,1.5433,1.3931,1.388,2.0389,1.4615,
2020/2/7,1.5834,1.5357,1.4011,1.4044,2.0484,1.4719,
2020/2/6,1.6422,1.5589,1.4452,1.4615,2.1089,1.4876,
2020/2/5,1.6508,1.5487,1.4431,1.4631,2.1385,1.4773,
2020/2/4,1.5991,1.5462,1.409,1.419,2.0769,1.4747,
2020/2/3,1.5272,1.5535,1.353,1.3474,2.0069,1.441,
2020/1/31,1.5068,1.5382,1.3132,1.3134,1.9996,1.4229,
2020/1/30,1.5856,1.5512,1.4128,1.4058,2.0506,1.4671,
2020/1/29,1.5839,1.541,1.4128,1.4058,2.0392,1.488,
2020/1/28,1.6562,1.5462,1.4625,1.4791,2.1118,1.5309,
2020/1/27,1.608,1.533,1.4409,1.4414,2.0567,1.5206,
2020/1/24,1.6839,1.5254,1.4947,1.5038,2.1324,1.5206,
2020/1/23,1.7325,1.5487,1.5137,1.5469,2.1782,1.5363,
2020/1/22,1.7691,1.5436,1.5283,1.5749,2.2217,1.5364,
2020/1/21,1.7743,1.533,1.5304,1.575,2.2358,1.5312,
2020/1/17,1.8215,1.5535,1.5592,1.6195,2.2807,1.5469,
2020/1/16,1.8074,1.5461,1.5657,1.6247,2.2578,1.5341,
2020/1/15,1.783,1.5564,1.5536,1.5985,2.2359,1.5393,
2020/1/14,1.8109,1.5514,1.57,1.6199,2.27,1.516,
2020/1/13,1.8459,1.5356,1.5843,1.6495,2.3015,1.5186,
2020/1/10,1.8196,1.5305,1.5702,1.6315,2.2786,1.5187,
2020/1/9,1.8545,1.5231,1.5785,1.653,2.3297,1.524,
2020/1/8,1.8738,1.5257,1.5806,1.6629,2.3625,1.5266,
2020/1/7,1.8177,1.5104,1.5404,1.6122,2.3052,1.5059,
2020/1/6,1.809,1.5177,1.5445,1.6058,2.2858,1.5293,
2020/1/3,1.7881,1.5075,1.5246,1.5896,2.2444,1.5242,
2020/1/2,1.8771,1.5256,1.569,1.6665,2.3312,1.5581,
2019/12/31,1.9175,1.5436,1.5691,1.691,2.3896,1.566,
2019/12/30,1.8788,1.5202,1.5653,1.6699,2.3297,1.4842,
2019/12/27,1.8752,1.551,1.5812,1.678,2.316,1.4921,
2019/12/26,1.8944,1.564,1.631,1.7189,2.3218,1.5156,
2019/12/24,1.8996,1.5667,1.621,1.709,2.329,1.5156,
2019/12/23,1.9294,1.5561,1.6523,1.7488,2.3567,1.5261,
2019/12/20,1.9171,1.5613,1.6294,1.7304,2.3421,1.5105,
2019/12/19,1.9204,1.5615,1.6268,1.7317,2.3538,1.5081,
2019/12/18,1.9169,1.5513,1.6287,1.7332,2.3472,1.5133,
2019/12/17,1.8801,1.5386,1.6224,1.7065,2.306,1.5134,
2019/12/16,1.8713,1.5484,1.6263,1.7014,2.2866,1.5108,
2019/12/13,1.8226,1.5562,1.6037,1.6532,2.2524,1.5161,
2019/12/12,1.8922,1.5461,1.6582,1.7258,2.3103,1.5474,
2019/12/11,1.7914,1.5615,1.6133,1.6381,2.2263,1.5318,
2019/12/10,1.8416,1.5411,1.6517,1.6859,2.2645,1.5501,
2019/12/9,1.819,1.533,1.613,1.6561,2.2546,1.5449,
2019/12/6,1.8363,1.5049,1.6149,1.6626,2.2774,1.545,
2019/12/5,1.8103,1.5256,1.5923,1.6327,2.2596,1.5477,
2019/12/4,1.774,1.5359,1.5721,1.5998,2.2271,1.553,
2019/12/3,1.7157,1.559,1.538,1.5424,2.1636,1.5465,
2019/12/2,1.8189,1.5493,1.6,1.6424,2.266,1.5777,
2019/11/29,1.7758,1.5672,1.6119,1.6259,2.2054,1.5855,
2019/11/27,1.7654,1.5853,1.6259,1.6292,2.1901,1.5831,
2019/11/26,1.7414,1.5778,1.5819,1.5959,2.179,1.578,
2019/11/25,1.7551,1.5817,1.6134,1.6108,2.2013,1.5676,
2019/11/22,1.7706,1.5766,1.6277,1.624,2.2209,1.5573,
2019/11/21,1.7723,1.564,1.6046,1.6189,2.2315,1.5393,
2019/11/20,1.7449,1.5564,1.5757,1.589,2.209,1.5237,
2019/11/19,1.7826,1.5539,1.5961,1.6204,2.2513,1.5316,
2019/11/18,1.8153,1.5535,1.598,1.6353,2.299,1.5342,
2019/11/15,1.8308,1.5613,1.6101,1.6468,2.3047,1.5342,
2019/11/14,1.8186,1.5615,1.5914,1.6284,2.2997,1.5422,
2019/11/13,1.886,1.5641,1.636,1.6911,2.3648,1.5604,
2019/11/12,1.9347,1.5637,1.6623,1.7391,2.4162,1.5761,
2019/11/8,1.9417,1.5433,1.6742,1.7456,2.4243,1.5735,
2019/11/7,1.9173,1.5538,1.6672,1.7302,2.3974,1.5789,
2019/11/6,1.8283,1.541,1.6086,1.6311,2.3156,1.5712,
2019/11/5,1.8584,1.536,1.6245,1.664,2.3384,1.5906,
2019/11/4,1.777,1.5289,1.5822,1.5932,2.263,1.5439,
2019/11/1,1.7103,1.5136,1.552,1.5424,2.1897,1.518,
2019/10/31,1.691,1.524,1.5239,1.5195,2.1791,1.4948,
2019/10/30,1.7715,1.5726,1.5976,1.6061,2.2521,1.5468,
2019/10/29,1.8385,1.6008,1.6415,1.6618,2.3347,1.5754,
2019/10/28,1.842,1.6278,1.6435,1.6618,2.3339,1.5936,
2019/10/25,1.7943,1.6612,1.6176,1.6192,2.287,1.5859,
2019/10/24,1.766,1.6614,1.5777,1.5832,2.2622,1.5808,
2019/10/23,1.7642,1.6512,1.5817,1.5908,2.2543,1.5757,
2019/10/22,1.7607,1.6385,1.5944,1.5858,2.2521,1.5731,
2019/10/21,1.7993,1.6508,1.621,1.6106,2.2913,1.5758,
2019/10/18,1.7536,1.656,1.5736,1.5675,2.2492,1.5654,
2019/10/17,1.7518,1.6639,1.5999,1.5757,2.2341,1.576,
2019/10/16,1.7395,1.6512,1.5835,1.5608,2.2248,1.5812,
2019/10/15,1.771,1.6482,1.618,1.5971,2.2348,1.6255,
2019/10/11,1.729,1.6611,1.5914,1.5542,2.1941,1.636,
2019/10/10,1.6681,1.6639,1.5424,1.4885,2.1615,1.6206,
2019/10/9,1.5836,1.6743,1.4657,1.4037,2.0841,1.5842,
2019/10/8,1.5289,1.6667,1.4194,1.3517,2.0293,1.5958,
2019/10/7,1.558,1.7025,1.4617,1.3908,2.0484,1.6401,
2019/10/4,1.529,1.6873,1.4036,1.347,2.0151,1.5803,
2019/10/3,1.5341,1.6901,1.3901,1.3473,2.0321,1.5857,
2019/10/2,1.5992,1.7387,1.478,1.4316,2.0876,1.6637,
2019/10/1,1.6353,1.7618,1.5459,1.4902,2.0925,1.7028,
2019/9/30,1.6646,1.8071,1.6217,1.544,2.1105,1.7446,
2019/9/27,1.6801,1.779,1.6315,1.562,2.1286,1.7524,
2019/9/26,1.6921,1.8024,1.6555,1.5799,2.1419,1.7709,
2019/9/25,1.7372,1.882,1.6795,1.6074,2.1863,1.8048,
2019/9/24,1.6456,1.9026,1.6256,1.5273,2.1036,1.7814,
2019/9/23,1.7267,1.8892,1.6812,1.6021,2.1729,1.8023,
2019/9/20,1.7215,1.897,1.683,1.6002,2.1616,1.8181,
2019/9/19,1.784,1.9178,1.7378,1.6597,2.2277,1.8757,
2019/9/18,1.7961,1.9307,1.7621,1.6762,2.242,1.8549,
2019/9/17,1.8013,1.9719,1.7248,1.6576,2.268,1.8367,
2019/9/16,1.8467,1.9764,1.7593,1.6991,2.3183,1.8576,
2019/9/13,1.8958,1.956,1.7999,1.7507,2.3708,1.8655,
2019/9/12,1.7715,1.9511,1.7192,1.6349,2.2557,1.8187,
2019/9/11,1.7385,1.9436,1.6742,1.5932,2.2213,1.7849,
2019/9/10,1.7316,1.9334,1.676,1.5913,2.2163,1.8092,
2019/9/9,1.6438,1.948,1.5928,1.4987,2.1281,1.7598,
2019/9/6,1.5602,1.9481,1.5402,1.4328,2.025,1.7364,
2019/9/5,1.5586,1.9509,1.526,1.426,2.0495,1.7444,
2019/9/4,1.4657,1.9434,1.4319,1.3182,1.9699,1.6846,
2019/9/3,1.4573,1.9507,1.452,1.3295,1.9526,1.7315,
2019/8/30,1.4961,1.9765,1.504,1.3865,1.9626,1.7628,
2019/8/29,1.4945,1.9795,1.52,1.3963,1.964,1.7526,
2019/8/28,1.4794,1.9796,1.5,1.3792,1.9714,1.7344,
2019/8/27,1.4711,1.9694,1.5223,1.3778,1.9501,1.7475,
2019/8/26,1.5351,1.9764,1.5391,1.4171,2.0354,1.745,
2019/8/23,1.5351,1.9534,1.5332,1.4173,2.0252,1.7216,
2019/8/22,1.6131,1.9819,1.6121,1.5011,2.1047,1.7869,
2019/8/21,1.5893,1.9718,1.5733,1.4735,2.0723,1.7714,
2019/8/20,1.5555,1.9,1.5123,1.4329,2.0375,1.7193,
2019/8/19,1.6063,1.8943,1.5453,1.477,2.0874,1.7428,
2019/8/16,1.5538,1.8585,1.4763,1.4169,2.0348,1.7038,
2019/8/15,1.5269,1.8793,1.4957,1.424,1.9729,1.7013,
2019/8/14,1.5792,1.9384,1.5771,1.4892,2.018,1.777,
2019/8/13,1.7035,1.9873,1.6666,1.584,2.1633,1.8535,
2019/8/12,1.6454,1.9684,1.5837,1.4927,2.1325,1.7572,
2019/8/9,1.7447,1.9864,1.6466,1.5792,2.2586,1.7859,
2019/8/8,1.7172,2.0072,1.6188,1.5453,2.2243,1.7756,
2019/8/7,1.7342,2.0125,1.6069,1.5503,2.2522,1.7679,
2019/8/6,1.7023,2.028,1.583,1.513,2.233,1.8018,
2019/8/5,1.7075,1.9969,1.5733,1.518,2.2543,1.7784,
2019/8/2,1.8452,2.0483,1.7118,1.6582,2.382,1.8411,
2019/8/1,1.8935,2.0744,1.734,1.6829,2.442,1.8987,
2019/7/31,2.0144,2.0616,1.8721,1.8272,2.5249,1.985,
2019/7/30,2.058,2.0592,1.8459,1.842,2.5798,1.9772,
2019/7/29,2.065,2.0996,1.8579,1.8469,2.5907,1.9826,
2019/7/26,2.0703,2.1125,1.8519,1.8469,2.5922,1.9852,
2019/7/25,2.081,2.1,1.8639,1.8585,2.6083,1.9855,
2019/7/24,2.0428,2.0925,1.8179,1.8098,2.5726,1.9673,
2019/7/23,2.0812,2.0412,1.8374,1.8331,2.6156,1.9647,
2019/7/22,2.0464,2.0662,1.8123,1.8031,2.5712,1.9413,
2019/7/19,2.0552,2.0637,1.8183,1.8147,2.5792,1.9309,
2019/7/18,2.0242,2.0204,1.7559,1.7665,2.564,1.8788,
2019/7/17,2.0451,2.113,1.8111,1.8129,2.5568,1.9312,
2019/7/16,2.1026,2.144,1.8498,1.8677,2.6121,1.984,
2019/7/15,2.0887,2.1271,1.829,1.8444,2.6106,1.9553,
